=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.30 16:06:23 =~=~=~=~=~=~=~=~=~=~=~=
A0  A1  A2
0.00 0.02 0.00
 
0.00 0.02 0.00
 
0.00 0.02 0.00
 
0.00 0.02 0.00
 
0.00 0.01 0.00
 
0.00 0.02 0.00
 
0.00 0.02 0.00
 
0.00 0.01 0.00
 
0.00 0.01 0.00
 
0.00 0.01 0.00
 
0.00 0.01 0.00
 
0.00 0.01 0.00
 
0.00 0.01 0.00
 
0.00 0.01 0.00
 
0.00 0.01 0.00
 
0.00 0.01 0.00
 
0.01 0.01 0.00
 
0.00 0.01 0.00
 
0.00 0.01 0.00
 
0.07 0.01 0.00
 
0.00 0.02 0.00
 
0.00 0.02 0.00
 
0.03 0.02 0.00
 
0.02 0.01 0.00
 
0.00 0.02 0.00
 
0.09 0.11 0.01
 
0.06 0.11 0.01
 
0.06 0.10 0.01
 
0.02 0.08 0.01
 
0.03 0.08 0.00
 
0.03 0.08 0.00
 
0.03 0.08 0.01
 
0.03 0.09 0.01
 
0.03 0.09 0.01
 
0.10 0.09 0.01
 
0.04 0.09 0.01
 
0.01 0.09 0.01
 
0.01 0.09 0.01
 
0.01 0.09 0.01
 
0.01 0.09 0.30
 
0.00 0.08 0.02
 
0.04 0.08 0.01
 
0.02 0.08 0.01
 
0.02 0.08 0.01
 
0.01 0.10 0.01
 
0.01 0.09 0.01
 
0.02 0.09 0.01
 
0.03 0.09 0.01
 
0.10 0.09 0.01
 
0.06 0.09 0.01
 
0.05 0.08 0.01
 
0.07 0.09 0.00
 
0.01 0.06 0.00
 
0.01 0.08 0.01
 
0.01 0.10 0.01
 
0.01 0.09 0.01
 
0.01 0.09 0.00
 
0.01 0.19 0.01
 
0.02 0.26 0.01
 
0.03 0.11 0.01
 
0.03 0.11 0.01
 
0.03 0.11 0.01
 
0.03 0.11 0.01
 
0.03 0.11 0.01
 
0.03 0.06 0.00
 
0.00 0.00 0.02
 
0.03 0.13 0.02
 
0.03 0.15 0.03
 
0.03 0.13 0.02
 
0.03 0.12 0.02
 
0.03 0.13 0.02
 
0.03 0.18 0.02
 
0.03 0.14 0.02
 
0.02 0.15 0.02
 
0.03 0.16 0.02
 
0.03 0.17 0.02
 
0.03 0.18 0.02
 
0.03 0.20 0.02
 
0.03 0.17 0.02
 
0.03 0.24 0.02
 
0.04 0.17 0.02
 
0.04 0.17 0.03
 
0.04 0.18 0.03
 
0.04 0.19 0.03
 
0.04 0.16 0.01
 
0.02 0.18 0.03
 
0.03 0.18 0.02
 
0.02 0.18 0.03
 
0.03 0.18 0.01
 
0.03 0.14 0.02
 
0.02 0.16 0.02
 
0.03 0.19 0.03
 
0.03 0.18 0.02
 
0.03 0.18 0.02
 
0.03 0.18 0.03
 
0.03 0.18 0.03
 
0.03 0.19 0.03
 
0.03 0.19 0.03
 
0.03 0.19 0.03
 
0.03 0.19 0.03
 
0.03 0.19 0.03
 
0.03 0.19 0.03
 
0.03 0.19 0.03
 
0.03 0.19 0.03
 
0.03 0.19 0.03
 
0.03 0.19 0.03
 
0.03 0.20 0.03
 
0.03 0.20 0.03
 
0.03 0.20 0.03
 
0.03 0.20 0.03
 
0.03 0.20 0.03
 
0.03 0.20 0.03
 
0.03 0.20 0.03
 
0.03 0.20 0.03
 
0.03 0.20 0.03
 
0.03 0.21 0.03
 
0.03 0.20 0.03
 
0.03 0.20 0.03
 
0.03 0.21 0.03
 
0.03 0.21 0.03
 
0.04 0.21 0.03
 
0.04 0.21 0.03
 
0.04 0.21 0.03
 
0.04 0.21 0.03
 
0.04 0.21 0.03
 
0.03 0.21 0.04
 
0.04 0.21 0.03
 
0.03 0.21 0.03
 
0.04 0.21 0.03
 
0.03 0.21 0.03
 
0.04 0.21 0.03
 
0.03 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.22 0.04
 
0.04 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.22 0.03
 
0.04 0.23 0.04
 
0.04 0.22 0.04
 
0.04 0.23 0.04
 
0.04 0.23 0.04
 
0.04 0.23 0.03
 
0.04 0.23 0.03
 
0.04 0.23 0.03
 
0.04 0.23 0.04
 
0.04 0.23 0.04
 
0.04 0.23 0.04
 
0.04 0.23 0.04
 
0.04 0.23 0.04
 
0.04 0.23 0.03
 
0.04 0.23 0.04
 
0.04 0.23 0.04
 
0.04 0.23 0.04
 
0.04 0.23 0.04
