A0,A1,A2
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.51,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.51,0.03
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.51,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.03
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.52,0.04
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.52,0.03
0.67,0.51,0.04
0.67,0.52,0.03
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.52,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.52,0.03
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.52,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.52,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.52,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.52,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.52,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.04
0.67,0.51,0.04
0.67,0.51,0.04
0.66,0.51,0.04
0.67,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.04
0.66,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.67,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.67,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.67,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.67,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.67,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.67,0.5,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.51,0.04
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.5,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.51,0.04
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.51,0.04
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.51,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.51,0.04
0.66,0.5,0.03
0.66,0.51,0.04
0.66,0.5,0.03
0.66,0.51,0.04
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.51,0.04
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.51,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.65,0.51,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.51,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.51,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.51,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.51,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.65,0.5,0.03
0.66,0.51,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.65,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.65,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.65,0.5,0.03
0.66,0.5,0.03
0.65,0.5,0.03
0.66,0.5,0.03
0.65,0.5,0.03
0.66,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.65,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.65,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.65,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.66,0.5,0.03
0.65,0.5,0.03
0.66,0.5,0.03
0.65,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.66,0.5,0.04
0.65,0.5,0.03
0.66,0.5,0.03
0.66,0.5,0.04
0.66,0.5,0.03
0.66,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.49,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.49,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.49,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.49,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.49,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.49,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.49,0.04
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.04
0.65,0.49,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.5,0.04
0.65,0.5,0.03
0.65,0.5,0.03
0.65,0.49,0.03
0.65,0.5,0.03
