A0,A1,A2
0.18,0.27,0.24
0.17,0.25,0.3
0.18,0.24,0.3
0.18,0.26,0.29
0.18,0.25,0.24
0.17,0.24,0.17
0.17,0.26,0.16
0.21,0.3,0.13
0.2,0.28,0.15
0.21,0.28,0.17
0.21,0.27,0.16
0.21,0.32,0.16
0.21,0.32,0.15
0.21,0.33,0.16
0.21,0.33,0.17
0.22,0.32,0.17
0.21,0.39,0.17
0.19,0.32,0.22
0.19,0.26,0.27
0.18,0.33,0.17
0.18,0.3,0.24
0.19,0.29,0.18
0.18,0.3,0.24
0.17,0.3,0.23
0.18,0.3,0.21
0.17,0.32,0.14
0.18,0.32,0.14
0.18,0.32,0.14
0.19,0.33,0.14
0.19,0.33,0.13
0.18,0.33,0.13
0.18,0.33,0.13
0.18,0.33,0.12
0.19,0.33,0.13
0.18,0.33,0.13
0.18,0.33,0.13
0.18,0.33,0.13
0.18,0.33,0.13
0.19,0.32,0.13
0.18,0.31,0.14
0.18,0.32,0.13
0.17,0.33,0.13
0.18,0.32,0.14
0.18,0.34,0.14
0.18,0.33,0.13
0.18,0.33,0.14
0.19,0.34,0.14
0.18,0.33,0.14
0.18,0.34,0.14
0.19,0.34,0.14
0.19,0.33,0.14
0.19,0.34,0.14
0.19,0.34,0.14
0.19,0.33,0.14
0.19,0.34,0.14
0.19,0.35,0.15
0.19,0.34,0.14
0.19,0.34,0.15
0.19,0.36,0.15
0.19,0.36,0.15
0.19,0.35,0.2
0.18,0.35,0.24
0.19,0.35,0.23
0.19,0.34,0.22
0.19,0.33,0.23
0.19,0.34,0.23
0.19,0.35,0.22
0.19,0.34,0.23
0.19,0.34,0.21
0.19,0.34,0.16
0.19,0.34,0.23
0.19,0.33,0.23
0.19,0.34,0.22
0.19,0.33,0.24
0.19,0.33,0.22
0.19,0.34,0.22
0.19,0.34,0.22
0.19,0.34,0.22
0.19,0.34,0.21
0.19,0.35,0.23
0.2,0.35,0.22
0.19,0.34,0.23
0.19,0.36,0.24
0.19,0.35,0.25
0.19,0.36,0.24
0.19,0.35,0.24
0.2,0.35,0.24
0.19,0.35,0.25
0.19,0.36,0.24
0.19,0.35,0.24
0.2,0.35,0.22
0.2,0.35,0.24
0.2,0.33,0.24
0.23,0.32,0.23
0.22,0.31,0.23
0.21,0.32,0.18
0.2,0.31,0.34
0.21,0.33,0.41
0.24,0.2,0.48
